21/10/24 00:14:50 INFO terasort.TeraSort: starting
21/10/24 00:14:51 INFO hdfs.DFSClient: Created token for team12: HDFS_DELEGATION_TOKEN owner=team12@BIGDATA, renewer=yarn, realUser=, issueDate=1635005972465, maxDate=1635610772465, sequenceNumber=5068662, masterKeyId=649 on ha-hdfs:cuhkcluster
21/10/24 00:14:51 INFO kms.KMSClientProvider: Getting new token from http://manager.cuhk.com:9292/kms/v1/, renewer:rm/master1.cuhk.com@BIGDATA
21/10/24 00:14:51 INFO kms.KMSClientProvider: New token received: (Kind: kms-dt, Service: 10.26.10.201:9292, Ident: (kms-dt owner=team12, renewer=yarn, realUser=, issueDate=1635005972535, maxDate=1635610772535, sequenceNumber=8465, masterKeyId=260))
21/10/24 00:14:51 INFO security.TokenCache: Got dt for hdfs://cuhkcluster; Kind: HDFS_DELEGATION_TOKEN, Service: ha-hdfs:cuhkcluster, Ident: (token for team12: HDFS_DELEGATION_TOKEN owner=team12@BIGDATA, renewer=yarn, realUser=, issueDate=1635005972465, maxDate=1635610772465, sequenceNumber=5068662, masterKeyId=649)
21/10/24 00:14:51 INFO security.TokenCache: Got dt for hdfs://cuhkcluster; Kind: kms-dt, Service: 10.26.10.201:9292, Ident: (kms-dt owner=team12, renewer=yarn, realUser=, issueDate=1635005972535, maxDate=1635610772535, sequenceNumber=8465, masterKeyId=260)
21/10/24 00:14:51 INFO input.FileInputFormat: Total input files to process : 3
Spent 561ms computing base-splits.
Spent 2ms computing TeraScheduler splits.
Computing input splits took 563ms
Sampling 10 splits of 240
Making 1 from 100000 sampled records
Computing parititions took 355ms
Spent 921ms computing partitions.
21/10/24 00:14:52 INFO client.AHSProxy: Connecting to Application History server at manager.cuhk.com/10.26.10.201:10200
21/10/24 00:14:52 INFO mapreduce.JobResourceUploader: Disabling Erasure Coding for path: /user/team12/.staging/job_1633939588974_7666
21/10/24 00:14:52 INFO mapreduce.JobSubmitter: number of splits:240
21/10/24 00:14:52 INFO mapreduce.JobSubmitter: Submitting tokens for job: job_1633939588974_7666
21/10/24 00:14:52 INFO mapreduce.JobSubmitter: Executing with tokens: [Kind: HDFS_DELEGATION_TOKEN, Service: ha-hdfs:cuhkcluster, Ident: (token for team12: HDFS_DELEGATION_TOKEN owner=team12@BIGDATA, renewer=yarn, realUser=, issueDate=1635005972465, maxDate=1635610772465, sequenceNumber=5068662, masterKeyId=649), Kind: kms-dt, Service: 10.26.10.201:9292, Ident: (kms-dt owner=team12, renewer=yarn, realUser=, issueDate=1635005972535, maxDate=1635610772535, sequenceNumber=8465, masterKeyId=260)]
21/10/24 00:14:52 INFO conf.Configuration: found resource resource-types.xml at file:/usr/hdp/3.0.1.0-187/hadoop/etc/hadoop/resource-types.xml
21/10/24 00:14:52 INFO impl.TimelineClientImpl: Timeline service address: manager.cuhk.com:8188
21/10/24 00:14:53 INFO impl.YarnClientImpl: Submitted application application_1633939588974_7666
21/10/24 00:14:53 INFO mapreduce.Job: The url to track the job: http://master1.cuhk.com:8088/proxy/application_1633939588974_7666/
21/10/24 00:14:53 INFO mapreduce.Job: Running job: job_1633939588974_7666
21/10/24 00:15:01 INFO mapreduce.Job: Job job_1633939588974_7666 running in uber mode : false
21/10/24 00:15:01 INFO mapreduce.Job:  map 0% reduce 0%
21/10/24 00:17:04 INFO mapreduce.Job:  map 47% reduce 9%
21/10/24 00:17:06 INFO mapreduce.Job:  map 47% reduce 11%
21/10/24 00:17:11 INFO mapreduce.Job:  map 48% reduce 11%
21/10/24 00:17:13 INFO mapreduce.Job:  map 49% reduce 11%
21/10/24 00:17:16 INFO mapreduce.Job:  map 50% reduce 11%
21/10/24 00:17:17 INFO mapreduce.Job:  map 51% reduce 11%
21/10/24 00:17:18 INFO mapreduce.Job:  map 52% reduce 11%
21/10/24 00:17:23 INFO mapreduce.Job:  map 53% reduce 11%
21/10/24 00:17:25 INFO mapreduce.Job:  map 53% reduce 12%
21/10/24 00:17:26 INFO mapreduce.Job:  map 54% reduce 12%
21/10/24 00:17:28 INFO mapreduce.Job:  map 54% reduce 13%
21/10/24 00:17:29 INFO mapreduce.Job:  map 55% reduce 13%
21/10/24 00:17:30 INFO mapreduce.Job:  map 56% reduce 13%
21/10/24 00:17:31 INFO mapreduce.Job:  map 57% reduce 13%
21/10/24 00:17:36 INFO mapreduce.Job:  map 58% reduce 13%
21/10/24 00:17:41 INFO mapreduce.Job:  map 59% reduce 13%
21/10/24 00:17:42 INFO mapreduce.Job:  map 60% reduce 13%
21/10/24 00:17:44 INFO mapreduce.Job:  map 62% reduce 13%
21/10/24 00:17:46 INFO mapreduce.Job:  map 63% reduce 13%
21/10/24 00:17:47 INFO mapreduce.Job:  map 63% reduce 15%
21/10/24 00:17:50 INFO mapreduce.Job:  map 64% reduce 15%
21/10/24 00:17:56 INFO mapreduce.Job:  map 66% reduce 15%
21/10/24 00:17:57 INFO mapreduce.Job:  map 67% reduce 15%
21/10/24 00:17:58 INFO mapreduce.Job:  map 68% reduce 15%
21/10/24 00:18:00 INFO mapreduce.Job:  map 69% reduce 15%
21/10/24 00:18:03 INFO mapreduce.Job:  map 69% reduce 17%
21/10/24 00:18:05 INFO mapreduce.Job:  map 70% reduce 17%
21/10/24 00:18:06 INFO mapreduce.Job:  map 70% reduce 18%
21/10/24 00:18:07 INFO mapreduce.Job:  map 71% reduce 18%
21/10/24 00:18:08 INFO mapreduce.Job:  map 72% reduce 18%
21/10/24 00:18:09 INFO mapreduce.Job:  map 73% reduce 18%
21/10/24 00:18:10 INFO mapreduce.Job:  map 74% reduce 18%
21/10/24 00:18:14 INFO mapreduce.Job:  map 75% reduce 18%
21/10/24 00:18:18 INFO mapreduce.Job:  map 76% reduce 19%
21/10/24 00:18:19 INFO mapreduce.Job:  map 77% reduce 19%
21/10/24 00:18:20 INFO mapreduce.Job:  map 78% reduce 19%
21/10/24 00:18:21 INFO mapreduce.Job:  map 79% reduce 20%
21/10/24 00:18:24 INFO mapreduce.Job:  map 80% reduce 20%
21/10/24 00:18:30 INFO mapreduce.Job:  map 83% reduce 20%
21/10/24 00:18:32 INFO mapreduce.Job:  map 84% reduce 20%
21/10/24 00:18:33 INFO mapreduce.Job:  map 85% reduce 21%
21/10/24 00:18:36 INFO mapreduce.Job:  map 85% reduce 22%
21/10/24 00:18:39 INFO mapreduce.Job:  map 86% reduce 22%
21/10/24 00:18:41 INFO mapreduce.Job:  map 87% reduce 22%
21/10/24 00:18:42 INFO mapreduce.Job:  map 88% reduce 22%
21/10/24 00:18:43 INFO mapreduce.Job:  map 89% reduce 22%
21/10/24 00:18:44 INFO mapreduce.Job:  map 90% reduce 22%
21/10/24 00:18:48 INFO mapreduce.Job:  map 91% reduce 24%
21/10/24 00:18:51 INFO mapreduce.Job:  map 91% reduce 25%
21/10/24 00:18:52 INFO mapreduce.Job:  map 92% reduce 25%
21/10/24 00:18:53 INFO mapreduce.Job:  map 93% reduce 25%
21/10/24 00:18:54 INFO mapreduce.Job:  map 95% reduce 25%
21/10/24 00:18:58 INFO mapreduce.Job:  map 96% reduce 25%
21/10/24 00:19:03 INFO mapreduce.Job:  map 97% reduce 27%
21/10/24 00:19:04 INFO mapreduce.Job:  map 98% reduce 27%
21/10/24 00:19:05 INFO mapreduce.Job:  map 99% reduce 27%
21/10/24 00:19:06 INFO mapreduce.Job:  map 100% reduce 27%
21/10/24 00:19:19 INFO mapreduce.Job:  map 100% reduce 29%
21/10/24 00:19:22 INFO mapreduce.Job:  map 100% reduce 30%
21/10/24 00:19:34 INFO mapreduce.Job:  map 100% reduce 31%
21/10/24 00:19:37 INFO mapreduce.Job:  map 100% reduce 32%
21/10/24 00:19:52 INFO mapreduce.Job:  map 100% reduce 33%
21/10/24 00:20:07 INFO mapreduce.Job:  map 100% reduce 67%
21/10/24 00:20:16 INFO mapreduce.Job:  map 100% reduce 68%
21/10/24 00:20:28 INFO mapreduce.Job:  map 100% reduce 69%
21/10/24 00:20:38 INFO mapreduce.Job:  map 100% reduce 70%
21/10/24 00:20:50 INFO mapreduce.Job:  map 100% reduce 71%
21/10/24 00:20:59 INFO mapreduce.Job:  map 100% reduce 72%
21/10/24 00:21:09 INFO mapreduce.Job:  map 100% reduce 73%
21/10/24 00:21:21 INFO mapreduce.Job:  map 100% reduce 74%
21/10/24 00:21:30 INFO mapreduce.Job:  map 100% reduce 75%
21/10/24 00:21:39 INFO mapreduce.Job:  map 100% reduce 76%
21/10/24 00:21:51 INFO mapreduce.Job:  map 100% reduce 77%
21/10/24 00:22:00 INFO mapreduce.Job:  map 100% reduce 78%
21/10/24 00:22:12 INFO mapreduce.Job:  map 100% reduce 79%
21/10/24 00:22:21 INFO mapreduce.Job:  map 100% reduce 80%
21/10/24 00:22:30 INFO mapreduce.Job:  map 100% reduce 81%
21/10/24 00:22:39 INFO mapreduce.Job:  map 100% reduce 82%
21/10/24 00:22:51 INFO mapreduce.Job:  map 100% reduce 83%
21/10/24 00:23:00 INFO mapreduce.Job:  map 100% reduce 84%
21/10/24 00:23:10 INFO mapreduce.Job:  map 100% reduce 85%
21/10/24 00:23:22 INFO mapreduce.Job:  map 100% reduce 86%
21/10/24 00:23:31 INFO mapreduce.Job:  map 100% reduce 87%
21/10/24 00:23:40 INFO mapreduce.Job:  map 100% reduce 88%
21/10/24 00:23:49 INFO mapreduce.Job:  map 100% reduce 89%
21/10/24 00:23:58 INFO mapreduce.Job:  map 100% reduce 90%
21/10/24 00:24:10 INFO mapreduce.Job:  map 100% reduce 91%
21/10/24 00:24:19 INFO mapreduce.Job:  map 100% reduce 92%
21/10/24 00:24:28 INFO mapreduce.Job:  map 100% reduce 93%
21/10/24 00:24:40 INFO mapreduce.Job:  map 100% reduce 94%
21/10/24 00:24:49 INFO mapreduce.Job:  map 100% reduce 95%
21/10/24 00:25:02 INFO mapreduce.Job:  map 100% reduce 96%
21/10/24 00:25:11 INFO mapreduce.Job:  map 100% reduce 97%
21/10/24 00:25:20 INFO mapreduce.Job:  map 100% reduce 98%
21/10/24 00:25:33 INFO mapreduce.Job:  map 100% reduce 99%
21/10/24 00:25:45 INFO mapreduce.Job:  map 100% reduce 100%
21/10/24 00:26:00 INFO mapreduce.Job: Job job_1633939588974_7666 completed successfully
21/10/24 00:26:00 INFO mapreduce.Job: Counters: 53
	File System Counters
		FILE: Number of bytes read=33280000090
		FILE: Number of bytes written=66619962151
		FILE: Number of read operations=0
		FILE: Number of large read operations=0
		FILE: Number of write operations=0
		HDFS: Number of bytes read=32000032640
		HDFS: Number of bytes written=32000000000
		HDFS: Number of read operations=725
		HDFS: Number of large read operations=0
		HDFS: Number of write operations=2
	Job Counters
		Launched map tasks=240
		Launched reduce tasks=1
		Data-local map tasks=240
		Total time spent by all maps in occupied slots (ms)=7861260
		Total time spent by all reduces in occupied slots (ms)=3663756
		Total time spent by all map tasks (ms)=2620420
		Total time spent by all reduce tasks (ms)=610626
		Total vcore-milliseconds taken by all map tasks=2620420
		Total vcore-milliseconds taken by all reduce tasks=610626
		Total megabyte-milliseconds taken by all map tasks=8049930240
		Total megabyte-milliseconds taken by all reduce tasks=3751686144
	Map-Reduce Framework
		Map input records=320000000
		Map output records=320000000
		Map output bytes=32640000000
		Map output materialized bytes=33280001440
		Input split bytes=32640
		Combine input records=0
		Combine output records=0
		Reduce input groups=320000000
		Reduce shuffle bytes=33280001440
		Reduce input records=320000000
		Reduce output records=320000000
		Spilled Records=640000000
		Shuffled Maps =240
		Failed Shuffles=0
		Merged Map outputs=240
		GC time elapsed (ms)=84096
		CPU time spent (ms)=4045090
		Physical memory (bytes) snapshot=525858988032
		Virtual memory (bytes) snapshot=1131355377664
		Total committed heap usage (bytes)=583354810368
		Peak Map Physical memory (bytes)=2282491904
		Peak Map Virtual memory (bytes)=4692402176
		Peak Reduce Physical memory (bytes)=5246410752
		Peak Reduce Virtual memory (bytes)=7388348416
	Shuffle Errors
		BAD_ID=0
		CONNECTION=0
		IO_ERROR=0
		WRONG_LENGTH=0
		WRONG_MAP=0
		WRONG_REDUCE=0
	File Input Format Counters
		Bytes Read=32000000000
	File Output Format Counters
		Bytes Written=32000000000
21/10/24 00:26:00 INFO terasort.TeraSort: done
