21/10/20 12:27:03 INFO terasort.TeraSort: starting
21/10/20 12:27:04 INFO hdfs.DFSClient: Created token for team12: HDFS_DELEGATION_TOKEN owner=team12@BIGDATA, renewer=yarn, realUser=, issueDate=1634704297782, maxDate=1635309097782, sequenceNumber=5033415, masterKeyId=645 on ha-hdfs:cuhkcluster
21/10/20 12:27:04 INFO kms.KMSClientProvider: Getting new token from http://manager.cuhk.com:9292/kms/v1/, renewer:rm/master1.cuhk.com@BIGDATA
21/10/20 12:27:05 INFO kms.KMSClientProvider: New token received: (Kind: kms-dt, Service: 10.26.10.201:9292, Ident: (kms-dt owner=team12, renewer=yarn, realUser=, issueDate=1634704297860, maxDate=1635309097860, sequenceNumber=3387, masterKeyId=256))
21/10/20 12:27:05 INFO security.TokenCache: Got dt for hdfs://cuhkcluster; Kind: HDFS_DELEGATION_TOKEN, Service: ha-hdfs:cuhkcluster, Ident: (token for team12: HDFS_DELEGATION_TOKEN owner=team12@BIGDATA, renewer=yarn, realUser=, issueDate=1634704297782, maxDate=1635309097782, sequenceNumber=5033415, masterKeyId=645)
21/10/20 12:27:05 INFO security.TokenCache: Got dt for hdfs://cuhkcluster; Kind: kms-dt, Service: 10.26.10.201:9292, Ident: (kms-dt owner=team12, renewer=yarn, realUser=, issueDate=1634704297860, maxDate=1635309097860, sequenceNumber=3387, masterKeyId=256)
21/10/20 12:27:05 INFO input.FileInputFormat: Total input files to process : 1
Spent 585ms computing base-splits.
Spent 3ms computing TeraScheduler splits.
Computing input splits took 589ms
Sampling 10 splits of 239
Making 1 from 100000 sampled records
Computing parititions took 311ms
Spent 902ms computing partitions.
21/10/20 12:27:05 INFO client.AHSProxy: Connecting to Application History server at manager.cuhk.com/10.26.10.201:10200
21/10/20 12:27:06 INFO mapreduce.JobResourceUploader: Disabling Erasure Coding for path: /user/team12/.staging/job_1633939588974_2640
21/10/20 12:27:06 INFO mapreduce.JobSubmitter: number of splits:239
21/10/20 12:27:06 INFO mapreduce.JobSubmitter: Submitting tokens for job: job_1633939588974_2640
21/10/20 12:27:06 INFO mapreduce.JobSubmitter: Executing with tokens: [Kind: HDFS_DELEGATION_TOKEN, Service: ha-hdfs:cuhkcluster, Ident: (token for team12: HDFS_DELEGATION_TOKEN owner=team12@BIGDATA, renewer=yarn, realUser=, issueDate=1634704297782, maxDate=1635309097782, sequenceNumber=5033415, masterKeyId=645), Kind: kms-dt, Service: 10.26.10.201:9292, Ident: (kms-dt owner=team12, renewer=yarn, realUser=, issueDate=1634704297860, maxDate=1635309097860, sequenceNumber=3387, masterKeyId=256)]
21/10/20 12:27:06 INFO conf.Configuration: found resource resource-types.xml at file:/usr/hdp/3.0.1.0-187/hadoop/etc/hadoop/resource-types.xml
21/10/20 12:27:06 INFO impl.TimelineClientImpl: Timeline service address: manager.cuhk.com:8188
21/10/20 12:27:07 INFO impl.YarnClientImpl: Submitted application application_1633939588974_2640
21/10/20 12:27:07 INFO mapreduce.Job: The url to track the job: http://master1.cuhk.com:8088/proxy/application_1633939588974_2640/
21/10/20 12:27:07 INFO mapreduce.Job: Running job: job_1633939588974_2640
21/10/20 12:27:15 INFO mapreduce.Job: Job job_1633939588974_2640 running in uber mode : false
21/10/20 12:27:15 INFO mapreduce.Job:  map 0% reduce 0%
21/10/20 12:33:45 INFO mapreduce.Job:  map 100% reduce 75%
21/10/20 12:33:57 INFO mapreduce.Job:  map 100% reduce 76%
21/10/20 12:34:10 INFO mapreduce.Job:  map 100% reduce 77%
21/10/20 12:34:19 INFO mapreduce.Job:  map 100% reduce 78%
21/10/20 12:34:31 INFO mapreduce.Job:  map 100% reduce 79%
21/10/20 12:34:40 INFO mapreduce.Job:  map 100% reduce 80%
21/10/20 12:34:53 INFO mapreduce.Job:  map 100% reduce 81%
21/10/20 12:35:02 INFO mapreduce.Job:  map 100% reduce 82%
21/10/20 12:35:14 INFO mapreduce.Job:  map 100% reduce 83%
21/10/20 12:35:23 INFO mapreduce.Job:  map 100% reduce 84%
21/10/20 12:35:35 INFO mapreduce.Job:  map 100% reduce 85%
21/10/20 12:35:44 INFO mapreduce.Job:  map 100% reduce 86%
21/10/20 12:35:56 INFO mapreduce.Job:  map 100% reduce 87%
21/10/20 12:36:05 INFO mapreduce.Job:  map 100% reduce 88%
21/10/20 12:36:14 INFO mapreduce.Job:  map 100% reduce 89%
21/10/20 12:36:26 INFO mapreduce.Job:  map 100% reduce 90%
21/10/20 12:36:35 INFO mapreduce.Job:  map 100% reduce 91%
21/10/20 12:36:48 INFO mapreduce.Job:  map 100% reduce 92%
21/10/20 12:36:57 INFO mapreduce.Job:  map 100% reduce 93%
21/10/20 12:37:09 INFO mapreduce.Job:  map 100% reduce 94%
21/10/20 12:37:21 INFO mapreduce.Job:  map 100% reduce 95%
21/10/20 12:37:30 INFO mapreduce.Job:  map 100% reduce 96%
21/10/20 12:37:42 INFO mapreduce.Job:  map 100% reduce 97%
21/10/20 12:37:51 INFO mapreduce.Job:  map 100% reduce 98%
21/10/20 12:38:03 INFO mapreduce.Job:  map 100% reduce 99%
21/10/20 12:38:12 INFO mapreduce.Job:  map 100% reduce 100%
21/10/20 12:38:25 INFO mapreduce.Job: Job job_1633939588974_2640 completed successfully
21/10/20 12:38:26 INFO mapreduce.Job: Counters: 53
	File System Counters
		FILE: Number of bytes read=33280000084
		FILE: Number of bytes written=66619713203
		FILE: Number of read operations=0
		FILE: Number of large read operations=0
		FILE: Number of write operations=0
		HDFS: Number of bytes read=32000032504
		HDFS: Number of bytes written=32000000000
		HDFS: Number of read operations=722
		HDFS: Number of large read operations=0
		HDFS: Number of write operations=2
	Job Counters
		Launched map tasks=239
		Launched reduce tasks=1
		Data-local map tasks=239
		Total time spent by all maps in occupied slots (ms)=7735806
		Total time spent by all reduces in occupied slots (ms)=3755748
		Total time spent by all map tasks (ms)=2578602
		Total time spent by all reduce tasks (ms)=625958
		Total vcore-milliseconds taken by all map tasks=2578602
		Total vcore-milliseconds taken by all reduce tasks=625958
		Total megabyte-milliseconds taken by all map tasks=7921465344
		Total megabyte-milliseconds taken by all reduce tasks=3845885952
	Map-Reduce Framework
		Map input records=320000000
		Map output records=320000000
		Map output bytes=32640000000
		Map output materialized bytes=33280001434
		Input split bytes=32504
		Combine input records=0
		Combine output records=0
		Reduce input groups=320000000
		Reduce shuffle bytes=33280001434
		Reduce input records=320000000
		Reduce output records=320000000
		Spilled Records=640000000
		Shuffled Maps =239
		Failed Shuffles=0
		Merged Map outputs=239
		GC time elapsed (ms)=88592
		CPU time spent (ms)=3977370
		Physical memory (bytes) snapshot=523921469440
		Virtual memory (bytes) snapshot=1126508802048
		Total committed heap usage (bytes)=584376647680
		Peak Map Physical memory (bytes)=2297241600
		Peak Map Virtual memory (bytes)=4698292224
		Peak Reduce Physical memory (bytes)=5221363712
		Peak Reduce Virtual memory (bytes)=7386558464
	Shuffle Errors
		BAD_ID=0
		CONNECTION=0
		IO_ERROR=0
		WRONG_LENGTH=0
		WRONG_MAP=0
		WRONG_REDUCE=0
	File Input Format Counters
		Bytes Read=32000000000
	File Output Format Counters
		Bytes Written=32000000000
21/10/20 12:38:26 INFO terasort.TeraSort: done
