21/10/29 02:11:54 INFO client.AHSProxy: Connecting to Application History server at manager.cuhk.com/10.26.10.201:10200
21/10/29 02:11:54 INFO hdfs.DFSClient: Created token for team12: HDFS_DELEGATION_TOKEN owner=team12@BIGDATA, renewer=yarn, realUser=, issueDate=1635445008145, maxDate=1636049808145, sequenceNumber=5120757, masterKeyId=654 on ha-hdfs:cuhkcluster
21/10/29 02:11:54 INFO kms.KMSClientProvider: Getting new token from http://manager.cuhk.com:9292/kms/v1/, renewer:rm/master1.cuhk.com@BIGDATA
21/10/29 02:11:54 INFO kms.KMSClientProvider: New token received: (Kind: kms-dt, Service: 10.26.10.201:9292, Ident: (kms-dt owner=team12, renewer=yarn, realUser=, issueDate=1635445008238, maxDate=1636049808238, sequenceNumber=16659, masterKeyId=265))
21/10/29 02:11:54 INFO security.TokenCache: Got dt for hdfs://cuhkcluster; Kind: HDFS_DELEGATION_TOKEN, Service: ha-hdfs:cuhkcluster, Ident: (token for team12: HDFS_DELEGATION_TOKEN owner=team12@BIGDATA, renewer=yarn, realUser=, issueDate=1635445008145, maxDate=1636049808145, sequenceNumber=5120757, masterKeyId=654)
21/10/29 02:11:54 INFO security.TokenCache: Got dt for hdfs://cuhkcluster; Kind: kms-dt, Service: 10.26.10.201:9292, Ident: (kms-dt owner=team12, renewer=yarn, realUser=, issueDate=1635445008238, maxDate=1636049808238, sequenceNumber=16659, masterKeyId=265)
21/10/29 02:11:55 INFO mapreduce.JobResourceUploader: Disabling Erasure Coding for path: /user/team12/.staging/job_1633939588974_15601
21/10/29 02:11:55 INFO input.FileInputFormat: Total input files to process : 1
21/10/29 02:11:55 INFO mapreduce.JobSubmitter: number of splits:182
21/10/29 02:11:55 INFO mapreduce.JobSubmitter: Submitting tokens for job: job_1633939588974_15601
21/10/29 02:11:55 INFO mapreduce.JobSubmitter: Executing with tokens: [Kind: HDFS_DELEGATION_TOKEN, Service: ha-hdfs:cuhkcluster, Ident: (token for team12: HDFS_DELEGATION_TOKEN owner=team12@BIGDATA, renewer=yarn, realUser=, issueDate=1635445008145, maxDate=1636049808145, sequenceNumber=5120757, masterKeyId=654), Kind: kms-dt, Service: 10.26.10.201:9292, Ident: (kms-dt owner=team12, renewer=yarn, realUser=, issueDate=1635445008238, maxDate=1636049808238, sequenceNumber=16659, masterKeyId=265)]
21/10/29 02:11:55 INFO conf.Configuration: found resource resource-types.xml at file:/usr/hdp/3.0.1.0-187/hadoop/etc/hadoop/resource-types.xml
21/10/29 02:11:55 INFO impl.TimelineClientImpl: Timeline service address: manager.cuhk.com:8188
21/10/29 02:11:56 INFO impl.YarnClientImpl: Submitted application application_1633939588974_15601
21/10/29 02:11:56 INFO mapreduce.Job: The url to track the job: http://master1.cuhk.com:8088/proxy/application_1633939588974_15601/
21/10/29 02:11:56 INFO mapreduce.Job: Running job: job_1633939588974_15601
21/10/29 02:12:05 INFO mapreduce.Job: Job job_1633939588974_15601 running in uber mode : false
21/10/29 02:12:05 INFO mapreduce.Job:  map 0% reduce 0%
21/10/29 02:17:32 INFO mapreduce.Job:  map 52% reduce 16%
21/10/29 02:17:39 INFO mapreduce.Job:  map 53% reduce 16%
21/10/29 02:17:40 INFO mapreduce.Job:  map 53% reduce 17%
21/10/29 02:17:51 INFO mapreduce.Job:  map 54% reduce 17%
21/10/29 02:17:54 INFO mapreduce.Job:  map 54% reduce 18%
21/10/29 02:17:57 INFO mapreduce.Job:  map 55% reduce 18%
21/10/29 02:18:03 INFO mapreduce.Job:  map 56% reduce 18%
21/10/29 02:18:06 INFO mapreduce.Job:  map 57% reduce 18%
21/10/29 02:18:23 INFO mapreduce.Job:  map 58% reduce 18%
21/10/29 02:18:25 INFO mapreduce.Job:  map 58% reduce 19%
21/10/29 02:18:28 INFO mapreduce.Job:  map 59% reduce 19%
21/10/29 02:18:35 INFO mapreduce.Job:  map 60% reduce 19%
21/10/29 02:18:40 INFO mapreduce.Job:  map 61% reduce 19%
21/10/29 02:18:50 INFO mapreduce.Job:  map 61% reduce 20%
21/10/29 02:18:54 INFO mapreduce.Job:  map 62% reduce 20%
21/10/29 02:19:00 INFO mapreduce.Job:  map 63% reduce 20%
21/10/29 02:19:02 INFO mapreduce.Job:  map 63% reduce 21%
21/10/29 02:19:07 INFO mapreduce.Job:  map 64% reduce 21%
21/10/29 02:19:11 INFO mapreduce.Job:  map 65% reduce 21%
21/10/29 02:19:20 INFO mapreduce.Job:  map 66% reduce 21%
21/10/29 02:19:32 INFO mapreduce.Job:  map 67% reduce 21%
21/10/29 02:19:34 INFO mapreduce.Job:  map 67% reduce 22%
21/10/29 02:19:38 INFO mapreduce.Job:  map 68% reduce 22%
21/10/29 02:19:44 INFO mapreduce.Job:  map 69% reduce 22%
21/10/29 02:19:49 INFO mapreduce.Job:  map 70% reduce 22%
21/10/29 02:19:58 INFO mapreduce.Job:  map 70% reduce 23%
21/10/29 02:20:04 INFO mapreduce.Job:  map 71% reduce 23%
21/10/29 02:20:10 INFO mapreduce.Job:  map 72% reduce 23%
21/10/29 02:20:14 INFO mapreduce.Job:  map 72% reduce 24%
21/10/29 02:20:16 INFO mapreduce.Job:  map 73% reduce 24%
21/10/29 02:20:22 INFO mapreduce.Job:  map 74% reduce 24%
21/10/29 02:20:29 INFO mapreduce.Job:  map 75% reduce 24%
21/10/29 02:20:41 INFO mapreduce.Job:  map 76% reduce 24%
21/10/29 02:20:42 INFO mapreduce.Job:  map 76% reduce 25%
21/10/29 02:20:50 INFO mapreduce.Job:  map 77% reduce 25%
21/10/29 02:20:54 INFO mapreduce.Job:  map 78% reduce 25%
21/10/29 02:21:00 INFO mapreduce.Job:  map 79% reduce 25%
21/10/29 02:21:10 INFO mapreduce.Job:  map 79% reduce 26%
21/10/29 02:21:14 INFO mapreduce.Job:  map 80% reduce 26%
21/10/29 02:21:18 INFO mapreduce.Job:  map 81% reduce 26%
21/10/29 02:21:22 INFO mapreduce.Job:  map 81% reduce 27%
21/10/29 02:21:28 INFO mapreduce.Job:  map 82% reduce 27%
21/10/29 02:21:31 INFO mapreduce.Job:  map 83% reduce 27%
21/10/29 02:21:42 INFO mapreduce.Job:  map 84% reduce 27%
21/10/29 02:21:52 INFO mapreduce.Job:  map 85% reduce 27%
21/10/29 02:21:53 INFO mapreduce.Job:  map 85% reduce 28%
21/10/29 02:22:00 INFO mapreduce.Job:  map 86% reduce 28%
21/10/29 02:22:04 INFO mapreduce.Job:  map 87% reduce 28%
21/10/29 02:22:12 INFO mapreduce.Job:  map 88% reduce 28%
21/10/29 02:22:21 INFO mapreduce.Job:  map 88% reduce 29%
21/10/29 02:22:27 INFO mapreduce.Job:  map 89% reduce 29%
21/10/29 02:22:31 INFO mapreduce.Job:  map 90% reduce 29%
21/10/29 02:22:33 INFO mapreduce.Job:  map 90% reduce 30%
21/10/29 02:22:40 INFO mapreduce.Job:  map 91% reduce 30%
21/10/29 02:22:46 INFO mapreduce.Job:  map 92% reduce 30%
21/10/29 02:23:00 INFO mapreduce.Job:  map 93% reduce 30%
21/10/29 02:23:05 INFO mapreduce.Job:  map 93% reduce 31%
21/10/29 02:23:06 INFO mapreduce.Job:  map 94% reduce 31%
21/10/29 02:23:12 INFO mapreduce.Job:  map 95% reduce 31%
21/10/29 02:23:19 INFO mapreduce.Job:  map 96% reduce 31%
21/10/29 02:23:24 INFO mapreduce.Job:  map 97% reduce 31%
21/10/29 02:23:32 INFO mapreduce.Job:  map 97% reduce 32%
21/10/29 02:23:37 INFO mapreduce.Job:  map 98% reduce 32%
21/10/29 02:23:44 INFO mapreduce.Job:  map 99% reduce 32%
21/10/29 02:23:46 INFO mapreduce.Job:  map 99% reduce 33%
21/10/29 02:24:02 INFO mapreduce.Job:  map 100% reduce 33%
21/10/29 02:24:09 INFO mapreduce.Job:  map 100% reduce 100%
21/10/29 02:24:09 INFO mapreduce.Job: Job job_1633939588974_15601 completed successfully
21/10/29 02:24:09 INFO mapreduce.Job: Counters: 53
	File System Counters
		FILE: Number of bytes read=3031228
		FILE: Number of bytes written=51991007
		FILE: Number of read operations=0
		FILE: Number of large read operations=0
		FILE: Number of write operations=0
		HDFS: Number of bytes read=24446965518
		HDFS: Number of bytes written=22910
		HDFS: Number of read operations=743
		HDFS: Number of large read operations=0
		HDFS: Number of write operations=6
	Job Counters
		Launched map tasks=182
		Launched reduce tasks=3
		Data-local map tasks=182
		Total time spent by all maps in occupied slots (ms)=19364358
		Total time spent by all reduces in occupied slots (ms)=9702222
		Total time spent by all map tasks (ms)=6454786
		Total time spent by all reduce tasks (ms)=1617037
		Total vcore-milliseconds taken by all map tasks=6454786
		Total vcore-milliseconds taken by all reduce tasks=1617037
		Total megabyte-milliseconds taken by all map tasks=19829102592
		Total megabyte-milliseconds taken by all reduce tasks=9935075328
	Map-Reduce Framework
		Map input records=36630497
		Map output records=1996084588
		Map output bytes=29252490838
		Map output materialized bytes=3034486
		Input split bytes=24934
		Combine input records=1996084588
		Combine output records=182000
		Reduce input groups=1000
		Reduce shuffle bytes=3034486
		Reduce input records=182000
		Reduce output records=1000
		Spilled Records=364000
		Shuffled Maps =546
		Failed Shuffles=0
		Merged Map outputs=546
		GC time elapsed (ms)=187722
		CPU time spent (ms)=7911580
		Physical memory (bytes) snapshot=419165020160
		Virtual memory (bytes) snapshot=873955586048
		Total committed heap usage (bytes)=468129939456
		Peak Map Physical memory (bytes)=2308382720
		Peak Map Virtual memory (bytes)=4689719296
		Peak Reduce Physical memory (bytes)=487804928
		Peak Reduce Virtual memory (bytes)=7390838784
	Shuffle Errors
		BAD_ID=0
		CONNECTION=0
		IO_ERROR=0
		WRONG_LENGTH=0
		WRONG_MAP=0
		WRONG_REDUCE=0
	File Input Format Counters
		Bytes Read=24446940584
	File Output Format Counters
		Bytes Written=22910
