21/10/24 01:01:44 INFO terasort.TeraSort: starting
21/10/24 01:01:45 INFO hdfs.DFSClient: Created token for team12: HDFS_DELEGATION_TOKEN owner=team12@BIGDATA, renewer=yarn, realUser=, issueDate=1635008787110, maxDate=1635613587110, sequenceNumber=5068971, masterKeyId=649 on ha-hdfs:cuhkcluster
21/10/24 01:01:45 INFO kms.KMSClientProvider: Getting new token from http://manager.cuhk.com:9292/kms/v1/, renewer:rm/master1.cuhk.com@BIGDATA
21/10/24 01:01:45 INFO kms.KMSClientProvider: New token received: (Kind: kms-dt, Service: 10.26.10.201:9292, Ident: (kms-dt owner=team12, renewer=yarn, realUser=, issueDate=1635008787180, maxDate=1635613587180, sequenceNumber=8493, masterKeyId=260))
21/10/24 01:01:45 INFO security.TokenCache: Got dt for hdfs://cuhkcluster; Kind: HDFS_DELEGATION_TOKEN, Service: ha-hdfs:cuhkcluster, Ident: (token for team12: HDFS_DELEGATION_TOKEN owner=team12@BIGDATA, renewer=yarn, realUser=, issueDate=1635008787110, maxDate=1635613587110, sequenceNumber=5068971, masterKeyId=649)
21/10/24 01:01:45 INFO security.TokenCache: Got dt for hdfs://cuhkcluster; Kind: kms-dt, Service: 10.26.10.201:9292, Ident: (kms-dt owner=team12, renewer=yarn, realUser=, issueDate=1635008787180, maxDate=1635613587180, sequenceNumber=8493, masterKeyId=260)
21/10/24 01:01:46 INFO input.FileInputFormat: Total input files to process : 2
Spent 568ms computing base-splits.
Spent 3ms computing TeraScheduler splits.
Computing input splits took 572ms
Sampling 10 splits of 240
Making 2 from 100000 sampled records
Computing parititions took 375ms
Spent 949ms computing partitions.
21/10/24 01:01:46 INFO client.AHSProxy: Connecting to Application History server at manager.cuhk.com/10.26.10.201:10200
21/10/24 01:01:46 INFO mapreduce.JobResourceUploader: Disabling Erasure Coding for path: /user/team12/.staging/job_1633939588974_7694
21/10/24 01:01:47 INFO mapreduce.JobSubmitter: number of splits:240
21/10/24 01:01:47 INFO mapreduce.JobSubmitter: Submitting tokens for job: job_1633939588974_7694
21/10/24 01:01:47 INFO mapreduce.JobSubmitter: Executing with tokens: [Kind: HDFS_DELEGATION_TOKEN, Service: ha-hdfs:cuhkcluster, Ident: (token for team12: HDFS_DELEGATION_TOKEN owner=team12@BIGDATA, renewer=yarn, realUser=, issueDate=1635008787110, maxDate=1635613587110, sequenceNumber=5068971, masterKeyId=649), Kind: kms-dt, Service: 10.26.10.201:9292, Ident: (kms-dt owner=team12, renewer=yarn, realUser=, issueDate=1635008787180, maxDate=1635613587180, sequenceNumber=8493, masterKeyId=260)]
21/10/24 01:01:47 INFO conf.Configuration: found resource resource-types.xml at file:/usr/hdp/3.0.1.0-187/hadoop/etc/hadoop/resource-types.xml
21/10/24 01:01:47 INFO impl.TimelineClientImpl: Timeline service address: manager.cuhk.com:8188
21/10/24 01:01:47 INFO impl.YarnClientImpl: Submitted application application_1633939588974_7694
21/10/24 01:01:47 INFO mapreduce.Job: The url to track the job: http://master1.cuhk.com:8088/proxy/application_1633939588974_7694/
21/10/24 01:01:47 INFO mapreduce.Job: Running job: job_1633939588974_7694
21/10/24 01:01:56 INFO mapreduce.Job: Job job_1633939588974_7694 running in uber mode : false
21/10/24 01:01:56 INFO mapreduce.Job:  map 0% reduce 0%
21/10/24 01:07:01 INFO mapreduce.Job:  map 100% reduce 72%
21/10/24 01:07:07 INFO mapreduce.Job:  map 100% reduce 73%
21/10/24 01:07:11 INFO mapreduce.Job:  map 100% reduce 74%
21/10/24 01:07:17 INFO mapreduce.Job:  map 100% reduce 75%
21/10/24 01:07:23 INFO mapreduce.Job:  map 100% reduce 76%
21/10/24 01:07:26 INFO mapreduce.Job:  map 100% reduce 77%
21/10/24 01:07:32 INFO mapreduce.Job:  map 100% reduce 78%
21/10/24 01:07:38 INFO mapreduce.Job:  map 100% reduce 79%
21/10/24 01:07:41 INFO mapreduce.Job:  map 100% reduce 80%
21/10/24 01:07:47 INFO mapreduce.Job:  map 100% reduce 81%
21/10/24 01:07:50 INFO mapreduce.Job:  map 100% reduce 82%
21/10/24 01:07:56 INFO mapreduce.Job:  map 100% reduce 83%
21/10/24 01:08:02 INFO mapreduce.Job:  map 100% reduce 84%
21/10/24 01:08:05 INFO mapreduce.Job:  map 100% reduce 85%
21/10/24 01:08:11 INFO mapreduce.Job:  map 100% reduce 86%
21/10/24 01:08:14 INFO mapreduce.Job:  map 100% reduce 87%
21/10/24 01:08:20 INFO mapreduce.Job:  map 100% reduce 88%
21/10/24 01:08:23 INFO mapreduce.Job:  map 100% reduce 89%
21/10/24 01:08:29 INFO mapreduce.Job:  map 100% reduce 90%
21/10/24 01:08:35 INFO mapreduce.Job:  map 100% reduce 91%
21/10/24 01:08:38 INFO mapreduce.Job:  map 100% reduce 92%
21/10/24 01:08:44 INFO mapreduce.Job:  map 100% reduce 93%
21/10/24 01:08:47 INFO mapreduce.Job:  map 100% reduce 94%
21/10/24 01:08:53 INFO mapreduce.Job:  map 100% reduce 95%
21/10/24 01:08:59 INFO mapreduce.Job:  map 100% reduce 96%
21/10/24 01:09:02 INFO mapreduce.Job:  map 100% reduce 97%
21/10/24 01:09:08 INFO mapreduce.Job:  map 100% reduce 98%
21/10/24 01:09:11 INFO mapreduce.Job:  map 100% reduce 99%
21/10/24 01:09:17 INFO mapreduce.Job:  map 100% reduce 100%
21/10/24 01:09:28 INFO mapreduce.Job: Job job_1633939588974_7694 completed successfully
21/10/24 01:09:28 INFO mapreduce.Job: Counters: 54
	File System Counters
		FILE: Number of bytes read=33280002736
		FILE: Number of bytes written=66620218197
		FILE: Number of read operations=0
		FILE: Number of large read operations=0
		FILE: Number of write operations=0
		HDFS: Number of bytes read=32000032640
		HDFS: Number of bytes written=32000000000
		HDFS: Number of read operations=730
		HDFS: Number of large read operations=0
		HDFS: Number of write operations=4
	Job Counters
		Launched map tasks=240
		Launched reduce tasks=2
		Data-local map tasks=238
		Rack-local map tasks=2
		Total time spent by all maps in occupied slots (ms)=7421103
		Total time spent by all reduces in occupied slots (ms)=4645110
		Total time spent by all map tasks (ms)=2473701
		Total time spent by all reduce tasks (ms)=774185
		Total vcore-milliseconds taken by all map tasks=2473701
		Total vcore-milliseconds taken by all reduce tasks=774185
		Total megabyte-milliseconds taken by all map tasks=7599209472
		Total megabyte-milliseconds taken by all reduce tasks=4756592640
	Map-Reduce Framework
		Map input records=320000000
		Map output records=320000000
		Map output bytes=32640000000
		Map output materialized bytes=33280002880
		Input split bytes=32640
		Combine input records=0
		Combine output records=0
		Reduce input groups=320000000
		Reduce shuffle bytes=33280002880
		Reduce input records=320000000
		Reduce output records=320000000
		Spilled Records=640000000
		Shuffled Maps =480
		Failed Shuffles=0
		Merged Map outputs=480
		GC time elapsed (ms)=79312
		CPU time spent (ms)=4024910
		Physical memory (bytes) snapshot=532768727040
		Virtual memory (bytes) snapshot=1138539155456
		Total committed heap usage (bytes)=587709022208
		Peak Map Physical memory (bytes)=2274734080
		Peak Map Virtual memory (bytes)=4692672512
		Peak Reduce Physical memory (bytes)=5329477632
		Peak Reduce Virtual memory (bytes)=7394336768
	Shuffle Errors
		BAD_ID=0
		CONNECTION=0
		IO_ERROR=0
		WRONG_LENGTH=0
		WRONG_MAP=0
		WRONG_REDUCE=0
	File Input Format Counters
		Bytes Read=32000000000
	File Output Format Counters
		Bytes Written=32000000000
21/10/24 01:09:28 INFO terasort.TeraSort: done
