21/10/20 16:03:45 INFO terasort.TeraSort: starting
21/10/20 16:03:46 INFO hdfs.DFSClient: Created token for team12: HDFS_DELEGATION_TOKEN owner=team12@BIGDATA, renewer=yarn, realUser=, issueDate=1634717299385, maxDate=1635322099385, sequenceNumber=5035056, masterKeyId=645 on ha-hdfs:cuhkcluster
21/10/20 16:03:46 INFO kms.KMSClientProvider: Getting new token from http://manager.cuhk.com:9292/kms/v1/, renewer:rm/master1.cuhk.com@BIGDATA
21/10/20 16:03:46 INFO kms.KMSClientProvider: New token received: (Kind: kms-dt, Service: 10.26.10.201:9292, Ident: (kms-dt owner=team12, renewer=yarn, realUser=, issueDate=1634717299454, maxDate=1635322099454, sequenceNumber=3728, masterKeyId=256))
21/10/20 16:03:46 INFO security.TokenCache: Got dt for hdfs://cuhkcluster; Kind: HDFS_DELEGATION_TOKEN, Service: ha-hdfs:cuhkcluster, Ident: (token for team12: HDFS_DELEGATION_TOKEN owner=team12@BIGDATA, renewer=yarn, realUser=, issueDate=1634717299385, maxDate=1635322099385, sequenceNumber=5035056, masterKeyId=645)
21/10/20 16:03:46 INFO security.TokenCache: Got dt for hdfs://cuhkcluster; Kind: kms-dt, Service: 10.26.10.201:9292, Ident: (kms-dt owner=team12, renewer=yarn, realUser=, issueDate=1634717299454, maxDate=1635322099454, sequenceNumber=3728, masterKeyId=256)
21/10/20 16:03:46 INFO input.FileInputFormat: Total input files to process : 1
Spent 518ms computing base-splits.
Spent 4ms computing TeraScheduler splits.
Computing input splits took 523ms
Sampling 10 splits of 239
Making 4 from 100000 sampled records
Computing parititions took 409ms
Spent 935ms computing partitions.
21/10/20 16:03:47 INFO client.AHSProxy: Connecting to Application History server at manager.cuhk.com/10.26.10.201:10200
21/10/20 16:03:47 INFO mapreduce.JobResourceUploader: Disabling Erasure Coding for path: /user/team12/.staging/job_1633939588974_2981
21/10/20 16:03:47 INFO mapreduce.JobSubmitter: number of splits:239
21/10/20 16:03:47 INFO mapreduce.JobSubmitter: Submitting tokens for job: job_1633939588974_2981
21/10/20 16:03:47 INFO mapreduce.JobSubmitter: Executing with tokens: [Kind: HDFS_DELEGATION_TOKEN, Service: ha-hdfs:cuhkcluster, Ident: (token for team12: HDFS_DELEGATION_TOKEN owner=team12@BIGDATA, renewer=yarn, realUser=, issueDate=1634717299385, maxDate=1635322099385, sequenceNumber=5035056, masterKeyId=645), Kind: kms-dt, Service: 10.26.10.201:9292, Ident: (kms-dt owner=team12, renewer=yarn, realUser=, issueDate=1634717299454, maxDate=1635322099454, sequenceNumber=3728, masterKeyId=256)]
21/10/20 16:03:47 INFO conf.Configuration: found resource resource-types.xml at file:/usr/hdp/3.0.1.0-187/hadoop/etc/hadoop/resource-types.xml
21/10/20 16:03:47 INFO impl.TimelineClientImpl: Timeline service address: manager.cuhk.com:8188
21/10/20 16:03:48 INFO impl.YarnClientImpl: Submitted application application_1633939588974_2981
21/10/20 16:03:48 INFO mapreduce.Job: The url to track the job: http://master1.cuhk.com:8088/proxy/application_1633939588974_2981/
21/10/20 16:03:48 INFO mapreduce.Job: Running job: job_1633939588974_2981
21/10/20 16:03:56 INFO mapreduce.Job: Job job_1633939588974_2981 running in uber mode : false
21/10/20 16:03:56 INFO mapreduce.Job:  map 0% reduce 0%
21/10/20 16:06:07 INFO mapreduce.Job:  map 50% reduce 12%
21/10/20 16:06:08 INFO mapreduce.Job:  map 51% reduce 12%
21/10/20 16:06:10 INFO mapreduce.Job:  map 52% reduce 12%
21/10/20 16:06:11 INFO mapreduce.Job:  map 52% reduce 13%
21/10/20 16:06:16 INFO mapreduce.Job:  map 53% reduce 13%
21/10/20 16:06:19 INFO mapreduce.Job:  map 54% reduce 13%
21/10/20 16:06:21 INFO mapreduce.Job:  map 55% reduce 13%
21/10/20 16:06:23 INFO mapreduce.Job:  map 55% reduce 14%
21/10/20 16:06:24 INFO mapreduce.Job:  map 56% reduce 14%
21/10/20 16:06:29 INFO mapreduce.Job:  map 57% reduce 14%
21/10/20 16:06:30 INFO mapreduce.Job:  map 58% reduce 14%
21/10/20 16:06:32 INFO mapreduce.Job:  map 59% reduce 14%
21/10/20 16:06:33 INFO mapreduce.Job:  map 59% reduce 15%
21/10/20 16:06:38 INFO mapreduce.Job:  map 60% reduce 15%
21/10/20 16:06:40 INFO mapreduce.Job:  map 61% reduce 15%
21/10/20 16:06:41 INFO mapreduce.Job:  map 62% reduce 15%
21/10/20 16:06:45 INFO mapreduce.Job:  map 62% reduce 16%
21/10/20 16:06:46 INFO mapreduce.Job:  map 63% reduce 16%
21/10/20 16:06:50 INFO mapreduce.Job:  map 64% reduce 16%
21/10/20 16:06:52 INFO mapreduce.Job:  map 65% reduce 16%
21/10/20 16:06:54 INFO mapreduce.Job:  map 66% reduce 16%
21/10/20 16:07:00 INFO mapreduce.Job:  map 67% reduce 16%
21/10/20 16:07:01 INFO mapreduce.Job:  map 67% reduce 17%
21/10/20 16:07:02 INFO mapreduce.Job:  map 68% reduce 17%
21/10/20 16:07:04 INFO mapreduce.Job:  map 69% reduce 17%
21/10/20 16:07:10 INFO mapreduce.Job:  map 70% reduce 17%
21/10/20 16:07:11 INFO mapreduce.Job:  map 71% reduce 17%
21/10/20 16:07:12 INFO mapreduce.Job:  map 72% reduce 18%
21/10/20 16:07:17 INFO mapreduce.Job:  map 73% reduce 18%
21/10/20 16:07:21 INFO mapreduce.Job:  map 74% reduce 18%
21/10/20 16:07:25 INFO mapreduce.Job:  map 75% reduce 19%
21/10/20 16:07:28 INFO mapreduce.Job:  map 76% reduce 19%
21/10/20 16:07:29 INFO mapreduce.Job:  map 77% reduce 19%
21/10/20 16:07:35 INFO mapreduce.Job:  map 78% reduce 19%
21/10/20 16:07:37 INFO mapreduce.Job:  map 79% reduce 19%
21/10/20 16:07:38 INFO mapreduce.Job:  map 80% reduce 19%
21/10/20 16:07:39 INFO mapreduce.Job:  map 80% reduce 20%
21/10/20 16:07:44 INFO mapreduce.Job:  map 81% reduce 20%
21/10/20 16:07:47 INFO mapreduce.Job:  map 82% reduce 20%
21/10/20 16:07:48 INFO mapreduce.Job:  map 83% reduce 20%
21/10/20 16:07:49 INFO mapreduce.Job:  map 83% reduce 21%
21/10/20 16:07:52 INFO mapreduce.Job:  map 84% reduce 21%
21/10/20 16:07:57 INFO mapreduce.Job:  map 85% reduce 21%
21/10/20 16:07:58 INFO mapreduce.Job:  map 86% reduce 21%
21/10/20 16:08:00 INFO mapreduce.Job:  map 87% reduce 21%
21/10/20 16:08:02 INFO mapreduce.Job:  map 87% reduce 22%
21/10/20 16:08:06 INFO mapreduce.Job:  map 88% reduce 22%
21/10/20 16:08:08 INFO mapreduce.Job:  map 89% reduce 22%
21/10/20 16:08:10 INFO mapreduce.Job:  map 90% reduce 22%
21/10/20 16:08:16 INFO mapreduce.Job:  map 91% reduce 23%
21/10/20 16:08:17 INFO mapreduce.Job:  map 92% reduce 23%
21/10/20 16:08:20 INFO mapreduce.Job:  map 93% reduce 23%
21/10/20 16:08:23 INFO mapreduce.Job:  map 94% reduce 23%
21/10/20 16:08:26 INFO mapreduce.Job:  map 95% reduce 23%
21/10/20 16:08:28 INFO mapreduce.Job:  map 95% reduce 24%
21/10/20 16:08:30 INFO mapreduce.Job:  map 96% reduce 24%
21/10/20 16:08:31 INFO mapreduce.Job:  map 97% reduce 24%
21/10/20 16:08:36 INFO mapreduce.Job:  map 98% reduce 24%
21/10/20 16:08:37 INFO mapreduce.Job:  map 99% reduce 24%
21/10/20 16:08:38 INFO mapreduce.Job:  map 99% reduce 25%
21/10/20 16:08:40 INFO mapreduce.Job:  map 100% reduce 25%
21/10/20 16:08:43 INFO mapreduce.Job:  map 100% reduce 26%
21/10/20 16:08:44 INFO mapreduce.Job:  map 100% reduce 30%
21/10/20 16:08:45 INFO mapreduce.Job:  map 100% reduce 34%
21/10/20 16:08:46 INFO mapreduce.Job:  map 100% reduce 37%
21/10/20 16:08:47 INFO mapreduce.Job:  map 100% reduce 42%
21/10/20 16:08:49 INFO mapreduce.Job:  map 100% reduce 45%
21/10/20 16:08:50 INFO mapreduce.Job:  map 100% reduce 51%
21/10/20 16:08:52 INFO mapreduce.Job:  map 100% reduce 53%
21/10/20 16:08:53 INFO mapreduce.Job:  map 100% reduce 54%
21/10/20 16:08:56 INFO mapreduce.Job:  map 100% reduce 55%
21/10/20 16:08:58 INFO mapreduce.Job:  map 100% reduce 56%
21/10/20 16:08:59 INFO mapreduce.Job:  map 100% reduce 57%
21/10/20 16:09:01 INFO mapreduce.Job:  map 100% reduce 59%
21/10/20 16:09:05 INFO mapreduce.Job:  map 100% reduce 60%
21/10/20 16:09:08 INFO mapreduce.Job:  map 100% reduce 61%
21/10/20 16:09:11 INFO mapreduce.Job:  map 100% reduce 62%
21/10/20 16:09:14 INFO mapreduce.Job:  map 100% reduce 63%
21/10/20 16:09:16 INFO mapreduce.Job:  map 100% reduce 65%
21/10/20 16:09:17 INFO mapreduce.Job:  map 100% reduce 66%
21/10/20 16:09:20 INFO mapreduce.Job:  map 100% reduce 67%
21/10/20 16:09:23 INFO mapreduce.Job:  map 100% reduce 68%
21/10/20 16:09:26 INFO mapreduce.Job:  map 100% reduce 69%
21/10/20 16:09:29 INFO mapreduce.Job:  map 100% reduce 70%
21/10/20 16:09:31 INFO mapreduce.Job:  map 100% reduce 71%
21/10/20 16:09:32 INFO mapreduce.Job:  map 100% reduce 72%
21/10/20 16:09:34 INFO mapreduce.Job:  map 100% reduce 76%
21/10/20 16:09:36 INFO mapreduce.Job:  map 100% reduce 77%
21/10/20 16:09:37 INFO mapreduce.Job:  map 100% reduce 80%
21/10/20 16:09:39 INFO mapreduce.Job:  map 100% reduce 81%
21/10/20 16:09:40 INFO mapreduce.Job:  map 100% reduce 82%
21/10/20 16:09:43 INFO mapreduce.Job:  map 100% reduce 83%
21/10/20 16:09:45 INFO mapreduce.Job:  map 100% reduce 84%
21/10/20 16:09:46 INFO mapreduce.Job:  map 100% reduce 85%
21/10/20 16:09:49 INFO mapreduce.Job:  map 100% reduce 86%
21/10/20 16:09:51 INFO mapreduce.Job:  map 100% reduce 87%
21/10/20 16:09:54 INFO mapreduce.Job:  map 100% reduce 88%
21/10/20 16:09:55 INFO mapreduce.Job:  map 100% reduce 89%
21/10/20 16:09:58 INFO mapreduce.Job:  map 100% reduce 90%
21/10/20 16:10:01 INFO mapreduce.Job:  map 100% reduce 91%
21/10/20 16:10:03 INFO mapreduce.Job:  map 100% reduce 92%
21/10/20 16:10:06 INFO mapreduce.Job:  map 100% reduce 93%
21/10/20 16:10:07 INFO mapreduce.Job:  map 100% reduce 94%
21/10/20 16:10:10 INFO mapreduce.Job:  map 100% reduce 95%
21/10/20 16:10:13 INFO mapreduce.Job:  map 100% reduce 96%
21/10/20 16:10:23 INFO mapreduce.Job:  map 100% reduce 97%
21/10/20 16:10:32 INFO mapreduce.Job:  map 100% reduce 98%
21/10/20 16:10:41 INFO mapreduce.Job:  map 100% reduce 99%
21/10/20 16:10:57 INFO mapreduce.Job:  map 100% reduce 100%
21/10/20 16:11:06 INFO mapreduce.Job: Job job_1633939588974_2981 completed successfully
21/10/20 16:11:06 INFO mapreduce.Job: Counters: 53
	File System Counters
		FILE: Number of bytes read=33280007983
		FILE: Number of bytes written=66620481166
		FILE: Number of read operations=0
		FILE: Number of large read operations=0
		FILE: Number of write operations=0
		HDFS: Number of bytes read=32000032504
		HDFS: Number of bytes written=32000000000
		HDFS: Number of read operations=737
		HDFS: Number of large read operations=0
		HDFS: Number of write operations=8
	Job Counters
		Launched map tasks=239
		Launched reduce tasks=4
		Data-local map tasks=239
		Total time spent by all maps in occupied slots (ms)=7073112
		Total time spent by all reduces in occupied slots (ms)=6346344
		Total time spent by all map tasks (ms)=2357704
		Total time spent by all reduce tasks (ms)=1057724
		Total vcore-milliseconds taken by all map tasks=2357704
		Total vcore-milliseconds taken by all reduce tasks=1057724
		Total megabyte-milliseconds taken by all map tasks=7242866688
		Total megabyte-milliseconds taken by all reduce tasks=6498656256
	Map-Reduce Framework
		Map input records=320000000
		Map output records=320000000
		Map output bytes=32640000000
		Map output materialized bytes=33280005736
		Input split bytes=32504
		Combine input records=0
		Combine output records=0
		Reduce input groups=320000000
		Reduce shuffle bytes=33280005736
		Reduce input records=320000000
		Reduce output records=320000000
		Spilled Records=640000000
		Shuffled Maps =956
		Failed Shuffles=0
		Merged Map outputs=956
		GC time elapsed (ms)=70417
		CPU time spent (ms)=3847120
		Physical memory (bytes) snapshot=542488424448
		Virtual memory (bytes) snapshot=1148695007232
		Total committed heap usage (bytes)=596892975104
		Peak Map Physical memory (bytes)=2272169984
		Peak Map Virtual memory (bytes)=4696571904
		Peak Reduce Physical memory (bytes)=5365604352
		Peak Reduce Virtual memory (bytes)=7396610048
	Shuffle Errors
		BAD_ID=0
		CONNECTION=0
		IO_ERROR=0
		WRONG_LENGTH=0
		WRONG_MAP=0
		WRONG_REDUCE=0
	File Input Format Counters
		Bytes Read=32000000000
	File Output Format Counters
		Bytes Written=32000000000
21/10/20 16:11:06 INFO terasort.TeraSort: done
