21/10/29 02:53:53 INFO client.AHSProxy: Connecting to Application History server at manager.cuhk.com/10.26.10.201:10200
21/10/29 02:53:54 INFO hdfs.DFSClient: Created token for team12: HDFS_DELEGATION_TOKEN owner=team12@BIGDATA, renewer=yarn, realUser=, issueDate=1635447527557, maxDate=1636052327557, sequenceNumber=5121012, masterKeyId=654 on ha-hdfs:cuhkcluster
21/10/29 02:53:54 INFO kms.KMSClientProvider: Getting new token from http://manager.cuhk.com:9292/kms/v1/, renewer:rm/master1.cuhk.com@BIGDATA
21/10/29 02:53:54 INFO kms.KMSClientProvider: New token received: (Kind: kms-dt, Service: 10.26.10.201:9292, Ident: (kms-dt owner=team12, renewer=yarn, realUser=, issueDate=1635447527650, maxDate=1636052327650, sequenceNumber=16662, masterKeyId=265))
21/10/29 02:53:54 INFO security.TokenCache: Got dt for hdfs://cuhkcluster; Kind: HDFS_DELEGATION_TOKEN, Service: ha-hdfs:cuhkcluster, Ident: (token for team12: HDFS_DELEGATION_TOKEN owner=team12@BIGDATA, renewer=yarn, realUser=, issueDate=1635447527557, maxDate=1636052327557, sequenceNumber=5121012, masterKeyId=654)
21/10/29 02:53:54 INFO security.TokenCache: Got dt for hdfs://cuhkcluster; Kind: kms-dt, Service: 10.26.10.201:9292, Ident: (kms-dt owner=team12, renewer=yarn, realUser=, issueDate=1635447527650, maxDate=1636052327650, sequenceNumber=16662, masterKeyId=265)
21/10/29 02:53:54 INFO mapreduce.JobResourceUploader: Disabling Erasure Coding for path: /user/team12/.staging/job_1633939588974_15604
21/10/29 02:53:54 INFO input.FileInputFormat: Total input files to process : 1
21/10/29 02:53:54 INFO mapreduce.JobSubmitter: number of splits:182
21/10/29 02:53:54 INFO mapreduce.JobSubmitter: Submitting tokens for job: job_1633939588974_15604
21/10/29 02:53:54 INFO mapreduce.JobSubmitter: Executing with tokens: [Kind: HDFS_DELEGATION_TOKEN, Service: ha-hdfs:cuhkcluster, Ident: (token for team12: HDFS_DELEGATION_TOKEN owner=team12@BIGDATA, renewer=yarn, realUser=, issueDate=1635447527557, maxDate=1636052327557, sequenceNumber=5121012, masterKeyId=654), Kind: kms-dt, Service: 10.26.10.201:9292, Ident: (kms-dt owner=team12, renewer=yarn, realUser=, issueDate=1635447527650, maxDate=1636052327650, sequenceNumber=16662, masterKeyId=265)]
21/10/29 02:53:55 INFO conf.Configuration: found resource resource-types.xml at file:/usr/hdp/3.0.1.0-187/hadoop/etc/hadoop/resource-types.xml
21/10/29 02:53:55 INFO impl.TimelineClientImpl: Timeline service address: manager.cuhk.com:8188
21/10/29 02:53:55 INFO impl.YarnClientImpl: Submitted application application_1633939588974_15604
21/10/29 02:53:55 INFO mapreduce.Job: The url to track the job: http://master1.cuhk.com:8088/proxy/application_1633939588974_15604/
21/10/29 02:53:55 INFO mapreduce.Job: Running job: job_1633939588974_15604
21/10/29 02:54:03 INFO mapreduce.Job: Job job_1633939588974_15604 running in uber mode : false
21/10/29 02:54:03 INFO mapreduce.Job:  map 0% reduce 0%
21/10/29 02:57:58 INFO mapreduce.Job:  map 38% reduce 12%
21/10/29 02:58:00 INFO mapreduce.Job:  map 39% reduce 12%
21/10/29 02:58:02 INFO mapreduce.Job:  map 39% reduce 13%
21/10/29 02:58:04 INFO mapreduce.Job:  map 40% reduce 13%
21/10/29 02:58:11 INFO mapreduce.Job:  map 41% reduce 13%
21/10/29 02:58:13 INFO mapreduce.Job:  map 42% reduce 13%
21/10/29 02:58:15 INFO mapreduce.Job:  map 43% reduce 13%
21/10/29 02:58:35 INFO mapreduce.Job:  map 44% reduce 13%
21/10/29 02:58:38 INFO mapreduce.Job:  map 45% reduce 14%
21/10/29 02:58:41 INFO mapreduce.Job:  map 45% reduce 15%
21/10/29 02:58:46 INFO mapreduce.Job:  map 46% reduce 15%
21/10/29 02:58:48 INFO mapreduce.Job:  map 47% reduce 15%
21/10/29 02:58:50 INFO mapreduce.Job:  map 48% reduce 15%
21/10/29 02:58:53 INFO mapreduce.Job:  map 49% reduce 15%
21/10/29 02:59:10 INFO mapreduce.Job:  map 50% reduce 15%
21/10/29 02:59:11 INFO mapreduce.Job:  map 50% reduce 16%
21/10/29 02:59:15 INFO mapreduce.Job:  map 51% reduce 17%
21/10/29 02:59:21 INFO mapreduce.Job:  map 52% reduce 17%
21/10/29 02:59:23 INFO mapreduce.Job:  map 53% reduce 17%
21/10/29 02:59:26 INFO mapreduce.Job:  map 54% reduce 17%
21/10/29 02:59:38 INFO mapreduce.Job:  map 55% reduce 17%
21/10/29 02:59:45 INFO mapreduce.Job:  map 56% reduce 18%
21/10/29 02:59:48 INFO mapreduce.Job:  map 56% reduce 19%
21/10/29 02:59:49 INFO mapreduce.Job:  map 57% reduce 19%
21/10/29 02:59:52 INFO mapreduce.Job:  map 58% reduce 19%
21/10/29 02:59:54 INFO mapreduce.Job:  map 59% reduce 19%
21/10/29 02:59:57 INFO mapreduce.Job:  map 60% reduce 19%
21/10/29 03:00:12 INFO mapreduce.Job:  map 61% reduce 19%
21/10/29 03:00:14 INFO mapreduce.Job:  map 61% reduce 20%
21/10/29 03:00:17 INFO mapreduce.Job:  map 62% reduce 20%
21/10/29 03:00:20 INFO mapreduce.Job:  map 63% reduce 21%
21/10/29 03:00:24 INFO mapreduce.Job:  map 64% reduce 21%
21/10/29 03:00:26 INFO mapreduce.Job:  map 65% reduce 21%
21/10/29 03:00:36 INFO mapreduce.Job:  map 66% reduce 21%
21/10/29 03:00:43 INFO mapreduce.Job:  map 66% reduce 22%
21/10/29 03:00:44 INFO mapreduce.Job:  map 67% reduce 22%
21/10/29 03:00:47 INFO mapreduce.Job:  map 68% reduce 22%
21/10/29 03:00:50 INFO mapreduce.Job:  map 69% reduce 22%
21/10/29 03:00:53 INFO mapreduce.Job:  map 70% reduce 22%
21/10/29 03:00:59 INFO mapreduce.Job:  map 71% reduce 22%
21/10/29 03:01:05 INFO mapreduce.Job:  map 71% reduce 23%
21/10/29 03:01:10 INFO mapreduce.Job:  map 72% reduce 23%
21/10/29 03:01:13 INFO mapreduce.Job:  map 73% reduce 24%
21/10/29 03:01:18 INFO mapreduce.Job:  map 74% reduce 24%
21/10/29 03:01:21 INFO mapreduce.Job:  map 75% reduce 24%
21/10/29 03:01:24 INFO mapreduce.Job:  map 76% reduce 24%
21/10/29 03:01:35 INFO mapreduce.Job:  map 77% reduce 24%
21/10/29 03:01:38 INFO mapreduce.Job:  map 77% reduce 25%
21/10/29 03:01:41 INFO mapreduce.Job:  map 78% reduce 26%
21/10/29 03:01:45 INFO mapreduce.Job:  map 79% reduce 26%
21/10/29 03:01:48 INFO mapreduce.Job:  map 80% reduce 26%
21/10/29 03:01:51 INFO mapreduce.Job:  map 81% reduce 26%
21/10/29 03:01:59 INFO mapreduce.Job:  map 82% reduce 26%
21/10/29 03:02:05 INFO mapreduce.Job:  map 83% reduce 26%
21/10/29 03:02:06 INFO mapreduce.Job:  map 83% reduce 27%
21/10/29 03:02:11 INFO mapreduce.Job:  map 84% reduce 27%
21/10/29 03:02:12 INFO mapreduce.Job:  map 84% reduce 28%
21/10/29 03:02:14 INFO mapreduce.Job:  map 85% reduce 28%
21/10/29 03:02:18 INFO mapreduce.Job:  map 86% reduce 28%
21/10/29 03:02:21 INFO mapreduce.Job:  map 87% reduce 28%
21/10/29 03:02:32 INFO mapreduce.Job:  map 88% reduce 28%
21/10/29 03:02:35 INFO mapreduce.Job:  map 88% reduce 29%
21/10/29 03:02:39 INFO mapreduce.Job:  map 89% reduce 29%
21/10/29 03:02:43 INFO mapreduce.Job:  map 90% reduce 29%
21/10/29 03:02:44 INFO mapreduce.Job:  map 91% reduce 29%
21/10/29 03:02:48 INFO mapreduce.Job:  map 91% reduce 30%
21/10/29 03:02:51 INFO mapreduce.Job:  map 92% reduce 30%
21/10/29 03:02:58 INFO mapreduce.Job:  map 93% reduce 30%
21/10/29 03:03:04 INFO mapreduce.Job:  map 94% reduce 30%
21/10/29 03:03:06 INFO mapreduce.Job:  map 94% reduce 31%
21/10/29 03:03:10 INFO mapreduce.Job:  map 95% reduce 31%
21/10/29 03:03:13 INFO mapreduce.Job:  map 96% reduce 31%
21/10/29 03:03:17 INFO mapreduce.Job:  map 97% reduce 31%
21/10/29 03:03:21 INFO mapreduce.Job:  map 97% reduce 32%
21/10/29 03:03:23 INFO mapreduce.Job:  map 98% reduce 32%
21/10/29 03:03:31 INFO mapreduce.Job:  map 99% reduce 32%
21/10/29 03:03:38 INFO mapreduce.Job:  map 99% reduce 33%
21/10/29 03:03:40 INFO mapreduce.Job:  map 100% reduce 33%
21/10/29 03:03:46 INFO mapreduce.Job:  map 100% reduce 50%
21/10/29 03:03:47 INFO mapreduce.Job:  map 100% reduce 100%
21/10/29 03:03:48 INFO mapreduce.Job: Job job_1633939588974_15604 completed successfully
21/10/29 03:03:48 INFO mapreduce.Job: Counters: 54
	File System Counters
		FILE: Number of bytes read=3031222
		FILE: Number of bytes written=51737313
		FILE: Number of read operations=0
		FILE: Number of large read operations=0
		FILE: Number of write operations=0
		HDFS: Number of bytes read=24446306281
		HDFS: Number of bytes written=22825
		HDFS: Number of read operations=738
		HDFS: Number of large read operations=0
		HDFS: Number of write operations=4
	Job Counters
		Launched map tasks=182
		Launched reduce tasks=2
		Data-local map tasks=180
		Rack-local map tasks=2
		Total time spent by all maps in occupied slots (ms)=17897526
		Total time spent by all reduces in occupied slots (ms)=5390322
		Total time spent by all map tasks (ms)=5965842
		Total time spent by all reduce tasks (ms)=898387
		Total vcore-milliseconds taken by all map tasks=5965842
		Total vcore-milliseconds taken by all reduce tasks=898387
		Total megabyte-milliseconds taken by all map tasks=18327066624
		Total megabyte-milliseconds taken by all reduce tasks=5519689728
	Map-Reduce Framework
		Map input records=36622830
		Map output records=1996088440
		Map output bytes=29252804559
		Map output materialized bytes=3033394
		Input split bytes=24934
		Combine input records=1996088440
		Combine output records=182000
		Reduce input groups=1000
		Reduce shuffle bytes=3033394
		Reduce input records=182000
		Reduce output records=1000
		Spilled Records=364000
		Shuffled Maps =364
		Failed Shuffles=0
		Merged Map outputs=364
		GC time elapsed (ms)=170942
		CPU time spent (ms)=7595650
		Physical memory (bytes) snapshot=419169447936
		Virtual memory (bytes) snapshot=866640986112
		Total committed heap usage (bytes)=467743014912
		Peak Map Physical memory (bytes)=2317361152
		Peak Map Virtual memory (bytes)=4692467712
		Peak Reduce Physical memory (bytes)=494432256
		Peak Reduce Virtual memory (bytes)=7394836480
	Shuffle Errors
		BAD_ID=0
		CONNECTION=0
		IO_ERROR=0
		WRONG_LENGTH=0
		WRONG_MAP=0
		WRONG_REDUCE=0
	File Input Format Counters
		Bytes Read=24446281347
	File Output Format Counters
		Bytes Written=22825
